"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"native_center_precipSeas"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_precipSeas"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Echium plantagineum"	"Palearctic_West"	637	60	NA	0.02136	0.97864	0.85381	7.75487	15	3951	0.166	0.003	15	0.042	51.708	6.668	306	4.857	-0.375304299029402	-0.577535769998514	0.520544087120532	-1.02352060715174	0.213738598673987	-0.828032887235564	326	-75	991	42	"M2A"	0.979449308998984	0	0.658684486065929	0.663225024896151	0.507393380158377	0.809727599413571	0.837443777698005	NA	NA	NA	NA	NA	0	0	0	NA	0.0378527802891226	0	NA	31.124	0	NA
"Egeria densa"	"Afrotropical"	51	6	NA	0.00974	0.99026	0.79851	46.97008	2	3616	0.458	0.002	2	0.003	198.378	4.223	594	6.124	-1.22099714512367	-0.860942416590505	-0.716741780257514	-0.559885090440276	-1.50191999340317	-0.139734347788171	328	112	1281	50	"M2A"	1	0	1.20938338391229	1.20938338391229	1.20938338391229	1.20938338391229	1.20938338391229	NA	NA	NA	NA	NA	0	0	0	NA	1.11022302462516e-16	0.074	NA	226.956	0	NA
"Egeria densa"	"Australian"	47	53	NA	0.13772	0.86228	0.55313	97.50596	72	3769	13.428	0.061	72	0.134	121.004	1.241	325	1.148	-1.17673730785659	-0.729404177515556	-0.436166851506306	-1.33615581895945	-1.02203690170475	0.0547785794352481	277	83	1575	76	"M2A"	0.971623369406756	0	1.92505738961763	2.04525465590145	1.09647675601528	2.50064836383976	2.72960304509904	NA	NA	NA	NA	NA	0	0	0	NA	0.0323496023481862	5.362	NA	17.882	0	NA
"Egeria densa"	"Nearctic"	49	101	NA	0.23926	0.76074	0.0728	215.2871	308	3720	51.509	0.226	308	0.526	16.617	0.077	128	0.167	-1.18363706830707	-0.780133503549206	-0.646576796843465	-0.639337589437359	-0.696729407803924	-0.631492067681888	278	63	1678	78	"M3B"	0.617385119735876	0	1.52804830055068	1.51048244405428	0.9722009542733	2.1482465643606	2.35053294611639	1.85524449872169	1.88778256739021	1.40476245719	2.20911204949676	2.49912065380792	0.758638796043007	0	0.107948939120567	NA	0.485246750643687	1.514	4.656	68.806	2.657	NA
"Egeria densa"	"Palearctic_West"	37	154	NA	0.58852	0.41148	0.87606	17.82737	78	3879	10.492	0.056	78	0.183	163.023	9.145	341	2.092	-1.0639006474731	-0.68365428372789	0.217103198650009	-1.28487338082572	-0.295871647939515	-0.727830303187227	306	48	1401	65	"M2A"	0.967782973581013	0	1.05787581410361	1.05672671447395	0.720053095395383	1.43097424664173	1.64856222607754	NA	NA	NA	NA	NA	0	0	0.0143555881767072	NA	0.0901435788700712	5.422	NA	15.783	0	NA
"Egeria densa"	"Sino-Japanese"	48	23	NA	0	1	0.71938	31.37161	0	3633	0	0	0	0	167.824	5.35	572	5.72	-1.20243685925738	-0.945573814023089	-0.800917027110458	-1.41107404191082	-0.932982728042226	-0.765905206749488	342	179	975	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Eichhornia crassipes"	"Afrotropical"	221	44	NA	0.13008	0.86992	0.13553	183.66516	141	3647	23.891	0.151	141	0.214	21.416	0.117	184	0.299	-1.43096025993298	-1.12166416164816	-1.16522294873279	-0.553866879869218	-1.51420724672973	-0.244311051550046	328	205	1275	40	"M5B"	0.768321441026901	0	1.0927358502382	1.04404714417885	0.912291315677487	1.34251662641513	1.44616190445258	1.54373100991788	1.52529966803171	1.22777403995056	1.88264710190677	1.97680232913576	0.0239189816181611	0.0803486228780761	0.0189423438103682	NA	0.549123085957824	2.986	5.9	6.768	7.578	NA
"Eichhornia crassipes"	"Australian"	201	72	NA	0.19647	0.80353	0.07731	158.30088	168	3764	31.101	0.232	168	0.311	10.369	0.065	99	0.162	-1.35875964824442	-1.00055412430683	-0.905150503384034	-0.855732982254283	-1.14209573498949	0.148384457886545	296	123	1632	65	"M5B"	0.397134863311605	0	1.85411135294964	1.8434260928587	1.04574515899697	2.7103161935996	3.00350433310378	1.37986552162924	1.38073242551396	1.24437975936802	1.52632378212394	1.62709580200653	0.204482690283016	0.282442025550561	0.0243885553370166	NA	0.547830767325347	5.402	2.828	8.233	10.039	NA
"Eichhornia crassipes"	"Nearctic"	212	215	NA	0.1406	0.8594	0.10051	170.36618	239	3722	23.953	0.165	239	0.41	14.625	0.086	114	0.161	-1.3967460720943	-1.06657023445609	-1.12412438849564	-0.306402999459815	-0.835555294103035	-0.531525516093727	270	78	2027	83	"M2C"	0.804912725531874	0	1.9559135880856	1.97160027601439	1.6718279540542	2.20569359308482	2.35068341892432	NA	NA	NA	NA	NA	0.798628436275925	0.318153000850835	0	NA	0.699079988716125	2.373	NA	5.07	0	NA
"Eichhornia crassipes"	"Neotropical"	221	45	NA	0.32615	0.67385	0.0974	299.13787	398	3647	97.563	0.617	398	0.605	15.391	0.051	108	0.114	-1.43096025993298	-1.12166416164816	-1.8682421732242	-2.11590122503861	-1.61693806565046	-1.28027624249661	328	205	1275	40	"M5B"	0.647742756264637	0	1.4724482875995	1.37469313037343	1.15129600871662	1.93739277273864	2.24709155507843	2.23924532437379	2.24331832252184	1.34723473632535	3.08871574459583	3.3087142635892	0.294923259714179	0.593847352984974	0.538956661416875	NA	0.576913386083855	2.409	3.876	10.394	2.51	NA
"Eichhornia crassipes"	"Oceanian"	147	7	NA	0.20181	0.79819	0.11702	281.82202	156	3760	56.874	0.413	156	0.286	16.111	0.057	166	0.31	-1.50846877909388	-1.50097345884706	-1.22542817754561	-1.84802804957442	-1.89280156915557	-2.61631683233548	305	192	1718	46	"M2A"	0.947357172641463	0	1.0255930307504	1.04562152987725	0.579423500415219	1.38803577647047	1.46600629561032	NA	NA	NA	NA	NA	0	0	0.0277767782546517	NA	0.0620244806286766	5.651	NA	9.771	0	NA
"Eichhornia crassipes"	"Oriental"	221	48	NA	0.19124	0.80876	0.12249	282.10181	250	3647	53.948	0.341	250	0.38	19.355	0.069	140	0.182	-1.43096025993298	-1.12166416164816	-1.7305933554922	-1.51642285952583	-1.82108178012188	-0.982389840690719	328	205	1275	40	"M5B"	0.452358947901718	0	1.11964965962465	1.09588269764384	0.882787993494901	1.37495393931173	1.77216004510967	2.53678326240779	2.58216660518606	1.87599754433728	3.11875095108276	3.4079449117804	0.126579266835896	0.245394503624869	0.469031975487885	NA	0.485175987949406	3.074	4.878	0.403	65.528	NA
"Eichhornia crassipes"	"Palearctic_West"	81	57	NA	0.56354	0.43646	0.82144	89.03978	108	3943	50.177	0.31	108	0.298	132.898	1.493	285	1.541	-1.06123105634204	-0.757017536222854	-0.193376681023802	-0.864428450849428	-0.710749819312749	-0.262308500299349	309	156	1009	45	"M2C"	0.950804908124202	0	1.28286064122596	1.32626764798965	0.662181441645587	1.80987439912983	1.99027689240055	NA	NA	NA	NA	NA	0	0	0	NA	0.0417868087293827	5.389	NA	34.759	0	NA
"Eichhornia crassipes"	"Panamanian"	220	134	NA	0.1542	0.8458	0.07721	265.22926	405	3619	40.899	0.258	405	0.59	12.222	0.046	122	0.126	-1.4344098646772	-1.12850202373688	-2.01728797053669	-1.50262703046316	-1.7440404857053	-1.28302002915214	304	173	1542	55	"M5B"	0.583265552574509	0	1.68796252907915	1.63330236878446	1.13438880835234	2.33883264537002	2.50232777590683	2.90222370680544	2.86221376331377	1.56633502670394	4.45497313513534	5.13000384902085	0.277289708516648	0.267641752489668	0.682312700537824	NA	0.370213189806322	2.197	4.217	3.654	14.436	NA
