"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_cold"	"proportion_dry"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Lygodium japonicum"	"Oriental"	319	24	0.347	0.16173	0.83827	0.56228	153.59168	94	2456	24.841	0.284	94	0.149	49.119	0.32	337	0.866	-1.34799358141837	0.828088255893321	-1.9458844601649	2.06936134965603	-1.9712212907287	1.12655081540407	298	98	1558	"M2B"	0.909624596341498	0	1.37841641619555	1.33278306359725	0.585891399219827	2.2141603088618	2.4758486564699	NA	NA	NA	NA	NA	0.00878682077883127	0.0102006934548004	0.734003542698705	0.212177537104535	0.0160919959595663	0.468098812008708	1.587	NA	99.334	0	NA
"Lysimachia nummularia"	"Australian"	1889	14	0.231	0.24084	0.75916	0.26915	68.25033	33	2931	16.437	0.896	33	0.21	4.937	0.072	78	0.696	-0.0154574057279266	0.331327083901803	-0.414586160454499	0.550484232232622	-0.366013090661681	0.110326926272986	225	-5	777	"M5B"	0.394339629417305	0	0.624412248144674	0.626551788454695	0.276741761902191	0.947913458510591	1.18776619146571	0.343073847464336	0.363552631280046	0.138338021724678	0.524431421334079	0.535759775337457	0.0155051740002913	0.0129825760026396	0.253807092372042	0.199898957512144	0.474248148802809	0.640762506642277	1.481	5.511	4.106	9.245	NA
"Lysimachia nummularia"	"Nearctic"	1901	179	0.453	0.2122	0.7878	0.0218	46.43101	70	2922	9.853	0.532	70	0.422	0.404	0.009	49	0.262	-0.0130532632790525	0.332589780203213	-0.351931133515382	0.283155371802536	-0.0637187182789334	0.195605583289392	239	-44	833	"M5B"	0.618651716828082	0	0.674397542196881	0.698418784146568	0.319189306530499	0.994767368825805	1.11591226609743	0.465770718997145	0.474506417027893	0.19083005857044	0.720348383961592	0.79337821273545	0.210016929743722	0.312074725398198	0.659430234271062	0.0832521388094919	0.0336899932947059	0.717076567129467	1.91	3.335	4.393	1.216	NA
"Lysimachia nummularia"	"Palearctic_West"	1901	385	0.212	0.16958	0.83042	0.34986	15.86573	72	2922	2.691	0.145	72	0.434	6.48	0.408	92	0.63	-0.0130532632790525	0.332589780203213	0.341379827681327	0.343171511047129	0.0788380913533244	0.117432201735597	239	-44	833	"M5B"	0.843015214053495	0	0.325768140659179	0.346052501836036	0.189526649681445	0.453535376186391	0.499913838155272	0.921064456856889	0.881436493498766	0.349091803540826	1.45737637650221	2.17377838504049	0.000560241426126451	0.000560241426126451	0.448349138891109	0.426306830733661	0.0367117798799084	0.342495135401488	6.109	1.381	3.091	13.238	NA
"Lysimachia vulgaris"	"Australian"	2527	6	0.181	0.02017	0.97983	0.69911	22.49131	2	2855	0.454	0.018	2	0.009	18.025	0.801	192	4.465	-0.0193792665611839	0.300767097262514	-0.393790767447701	0.247127349625548	-0.585370543644545	-0.356148413691095	233	-22	789	"M2A"	0.930955526526035	0	0.652664289709913	0.647663328814465	0.338203865273257	0.971772324616864	1.05063902919713	NA	NA	NA	NA	NA	0	0	0.244469533343594	0.666530701895469	0	0.0605202295611587	1.128	NA	7.524	0	NA
"Lysimachia vulgaris"	"Nearctic"	3091	26	0.352	0.00949	0.99051	0.3465	34.63667	2	2740	0.329	0.01	2	0.006	11.489	0.332	255	2.684	0.0843296577770794	0.303593616426345	-0.261925476243638	0.484523847558316	0.146891973775546	0.127969196802213	230	-43	769	"M2A"	0.925770192734032	0	0.75592494609025	0.77498333920715	0.378379098149874	1.1363785797085	1.31393038297789	NA	NA	NA	NA	NA	0.062266288478173	0.211479495143052	0.942191366866784	0.00472910409251857	0.00231821914891722	0.286997692576196	2.228	NA	7.021	0	NA
"Lythrum salicaria"	"Australian"	3054	227	0.321	0.02738	0.97262	0.17488	39.45715	37	2744	1.08	0.031	37	0.108	6.002	0.152	142	0.594	-0.086705794505088	0.260623095732686	-0.481285786174108	0.163461082975975	-0.66385092610391	-0.466069624841047	237	-8	780	"M2A"	0.840093552847156	0	1.07521617219688	1.10648312352188	0.491234712268209	1.62664167362959	1.89649570013802	NA	NA	NA	NA	NA	0.00257515595529218	0.00463861489063787	0.351677883792411	0.563103585354957	0.0110537130886982	0.428466598137333	1.192	NA	3.481	0	NA
"Lythrum salicaria"	"Nearctic"	3515	422	0.532	0.04268	0.95732	0.02338	67.60358	72	2638	2.885	0.072	72	0.16	0.941	0.014	136	0.352	0.0026542673460591	0.257071610960672	-0.176017218585634	0.213416335334475	0.0725234292424991	0.0389998690480085	218	17	690	"M5B"	0.741322837203972	0	0.97527333749362	1.00697507488201	0.460174720384339	1.41815755470558	1.85507862639128	1.0384814115801	1.05799199825627	0.476431193855233	1.54645475659209	1.85507862639128	0.139551230143609	0.234160829391652	0.764491551693623	0.0648537106037591	0.0262398810953319	0.688854611336113	2.814	2.028	1.026	10.114	NA
"Macfadyena unguis-cati"	"Australian"	378	105	0.472	0	1	0.21632	66.1678	0	2629	0	0	0	0	17.776	0.269	205	0.807	-1.477700716436	0.387303767690006	-0.993049982024285	0.134192519848805	-1.00259421556154	-0.665987702363184	329	115	1351	"M2A"	0.954563067636587	0	1.34910170808223	1.37814218299151	0.593588204297985	2.01214330186833	3.20024897012325	NA	NA	NA	NA	NA	0.00114680515173652	0.00261392459872539	0.883584868242902	0.0807674232806935	0.00186881746934342	0.291236974285485	1.746	NA	11.274	0	NA
"Maclura pomifera"	"Australian"	303	42	0.667	0.02799	0.97201	0.13719	41.24098	12	2918	1.154	0.031	12	0.071	5.067	0.123	59	0.48	-0.641703341098933	-0.186089351557109	-0.655159935765631	-0.16304795367413	-0.712022136650011	-0.775000707798742	298	47	722	"M2A"	0.909789167591991	0	0.881138237484364	0.89571953953982	0.371457275946469	1.33095122497623	1.43646962733159	NA	NA	NA	NA	NA	0.00980943013995172	0.0200731123432682	0.579764128440994	0.336419685378362	0.00433025645225171	0.3010268809181	1.455	NA	5.839	0	NA
"Maclura pomifera"	"Palearctic_West"	304	35	0.471	0.05885	0.94115	0.40739	26.60097	12	2912	1.565	0.042	12	0.068	15.16	0.57	106	1.293	-0.640868446477922	-0.188331570327478	-0.329355993236708	-0.04251428122647	-0.280412140156262	-0.203694997740065	324	-21	830	"M5B"	0.458491052050347	0	0.526209564850929	0.518957967884438	0.254939631478065	0.823241053033197	0.937984603820423	0.465920601987253	0.466040313123719	0.210692370211284	0.708663258501412	0.840034729541186	0.394226915574575	0.386077129811392	0.444751859844545	0.132045030763348	0.0258863379404328	0.735097331362263	3.9	1.974	16.159	1.885	NA
"Maianthemum stellatum"	"Palearctic_West"	826	8	0.037	0	1	0.90578	12.53858	0	2514	0	0	0	0	110.086	8.78	554	27.7	0.15684675059923	0.110585164099997	0.236820994403996	0.234225894985308	0.337431767990232	0.0635578147611937	276	-156	807	"M4B"	0.771120506534759	0	0.378757270745916	0.398509544666619	0.188736443997419	0.556488554486224	0.641902149658865	0.169767092731669	0.169767092731669	0.123815780896833	0.215718404566505	0.227206232525214	0.0561823192753629	0.116758435706136	0.809995470101899	0.0501951267078452	0.019539394260591	0.431560088092815	2.025	5.167	6.339	0.273	NA
"Malcolmia africana"	"Nearctic"	273	74	0.21	0	1	0.604	26.55548	0	2506	0	0	0	0	49.218	1.853	478	4.596	-0.118810226935078	-0.56242648324036	-0.0851034507923363	-0.919202321677283	0.611956413988051	-0.0521687421688905	297	-41	389	"M2A"	0.985206072648699	0	1.28046790816316	1.23981815966797	0.605769160920038	1.98918715025412	2.33124198397608	NA	NA	NA	NA	NA	0.978782453329578	0.161689342872701	0	0	0.00464364771692501	0.0300618618633257	4.138	NA	34.053	0	NA
"Malcolmia africana"	"Palearctic_West"	261	22	0.165	0.0075	0.9925	0.84564	12.80951	1	2533	0.096	0.001	1	0.002	64.922	5.068	520	14.444	-0.168309734279789	-0.562118687941269	-0.392753204592646	-0.0877951834060007	0.532522472715932	0.0416200798040407	301	-39	411	"M2A"	0.978976778716088	0	0.906918863269695	0.89975015572843	0.612461306305404	1.19404744899258	1.28503669616603	NA	NA	NA	NA	NA	0.944600029640816	1	0.0868431701221561	0	0	0.0418946885492596	3.288	NA	24.042	0	NA
"Malva neglecta"	"Australian"	2260	98	0.425	0.03108	0.96892	0.07259	53.7786	25	2835	1.671	0.074	25	0.099	1.631	0.03	86	0.448	-0.0588333457055019	0.187117352185234	-0.42677455957978	0.122731231134942	-0.671320186379469	-0.722086759160615	274	-102	873	"M2A"	0.929082775465267	0	1.14909369748724	1.17525174094087	0.467698947008295	1.77981180812092	2.07457132797648	NA	NA	NA	NA	NA	0.00378719830459486	0.00532542843226462	0.161705325210869	0.759622350757573	0.0011279269529708	0.27368871730356	1.054	NA	7.334	0	NA
"Malva neglecta"	"Nearctic"	2322	407	0.427	0.04107	0.95893	0.01743	90.08251	70	2712	3.699	0.155	70	0.186	0.415	0.005	99	0.285	-0.044630743338607	0.192871176635384	-0.22894618859761	-0.167776920756594	0.194253249862151	-0.0653004336372164	278	-118	890	"M5B"	0.591139429863593	0	0.943519529276869	0.972006064044659	0.446118000633661	1.38418538803939	1.58974939995478	0.939751670438613	0.98079103921774	0.438614043351061	1.39366840167485	1.60944663641723	0.431277158094169	0.435275633387939	0.495334561760184	0.0256504710116655	0.0535954185686294	0.642181405476901	2.076	3.487	16.389	1.822	NA
"Malva neglecta"	"Palearctic_West"	2322	9	0.011	0	1	0.97311	3.78413	0	2712	0	0	0	0	23.161	6.121	369	52.714	-0.044630743338607	0.192871176635384	0.460945026901642	0.17488290101802	0.242761546406083	0.042111742154522	278	-118	890	"M2A"	0.942508558034102	0	0.299841296922752	0.274712815747022	0.190677659101953	0.42173270150417	0.485125893887862	NA	NA	NA	NA	NA	0	0	0	1	0	0.0787134269049085	0.617	NA	8.973	0	NA
"Malva neglecta"	"Sino-Japanese"	2308	12	0.012	0.62538	0.37462	0.99228	24.72154	29	2756	15.46	0.666	29	0.087	23.022	0.931	316	7.022	-0.0433057222504856	0.193700101962255	-0.982030159180248	0.638333268965137	-0.170537488861375	0.114623911381529	278	-118	890	"M2A"	0.98149221100137	0	0.685705172592979	0.684316601058819	0.528870233202207	0.843011894665512	0.963182598642358	NA	NA	NA	NA	NA	0.0651215795155709	0.756515430912911	1	0	0	0.0243288652384575	2.557	NA	27.273	0	NA
"Malva parviflora"	"Afrotropical"	412	64	0.628	0.05907	0.94093	0.23361	38.2924	15	2877	2.262	0.058	15	0.071	9.178	0.24	109	0.932	-0.562329743036817	-0.511965240735734	-0.391741404962323	-0.466021226595524	-0.905614287472609	-1.02989349200257	318	18	550	"M2A"	0.944628400057546	0	0.996611933669653	1.00285700219258	0.487113878152198	1.48290681956385	1.82374298032124	NA	NA	NA	NA	NA	0	0	0.0165706759412999	0.947661512939023	0.0101528894957436	0.11418123066313	0.866	NA	9.304	0	NA
"Malva parviflora"	"Australian"	411	676	0.691	0.0245	0.9755	0.04231	34.23245	60	2858	0.839	0.021	60	0.261	1.682	0.049	46	0.189	-0.565136393407707	-0.510309269709076	-0.671617818307582	-0.63722044565032	-0.820605369402083	-0.961335182105511	318	18	550	"M5B"	0.773487671048448	0	0.413100897271749	0.451083903089092	0.200570499735282	0.596582311996107	0.643077686533068	1.08903299464881	1.07909400341443	0.458335119578393	1.69971341968891	1.99477241818151	0.0193072015879878	0.0192716890646293	0.232863910396917	0.591182277583095	0.0855779637920321	0.516011481137558	5.973	1.189	1.422	7.533	NA
"Malva parviflora"	"Nearctic"	414	261	0.578	0.08375	0.91625	0.00141	75.66556	195	2843	6.337	0.157	195	0.796	0.057	0.001	5	0.011	-0.562551924789531	-0.508707470768033	-0.63454334284229	-0.646125208996965	-0.392531021853266	-0.284147468606586	318	18	550	"M2C"	0.84515278617816	0	1.06172917483024	1.00416865179625	0.452856440582196	1.71614115866606	2.03069185694813	NA	NA	NA	NA	NA	0.83004248464693	0.0828754639026029	0.0491067557040902	0.0248318275252342	0.0490595587163053	0.781503484309116	4.243	NA	27.574	0	NA
"Malva parviflora"	"Neotropical"	405	42	0.104	0.67282	0.32718	0.01745	304.39832	548	2878	204.805	5.456	548	2.61	0.655	0.002	15	0.02	-0.550010959550302	-0.481621709884745	-0.878279937617938	0.395953981189232	-0.66735640751084	-0.376450148663882	310	31	543	"M5B"	0.222239636484711	8.60857964321483e-159	0.853377659855571	0.885326098777168	0.375006905760516	1.279306687394	1.61894206291437	0.724763957461671	0.720190316866566	0.331634613924963	1.11382362146991	1.37384812476583	0.0426913375501296	0.0159609552392741	0.218719730317702	0.328187185470505	0.359089130725356	0.82409496228478	1.085	4.708	1.855	160.386	NA
"Malva parviflora"	"Palearctic_West"	414	73	0.076	0.12556	0.87444	0.9399	13.1207	17	2843	1.647	0.041	17	0.069	37.951	2.892	213	4.347	-0.562551924789531	-0.508707470768033	0.0333741449473644	0.341026269446723	-0.126403381553219	-0.0995999742931071	318	18	550	"M2A"	0.956213364544794	0	0.538465866209114	0.540268134730434	0.226526424501862	0.867988518148262	0.892269896162741	NA	NA	NA	NA	NA	0	0	0.353803754688412	0.448167299976141	0	0.0846870316960059	1.316	NA	11.688	0	NA
"Malva parviflora"	"Panamanian"	314	21	0.123	0.62168	0.37832	0.08445	177.76599	233	2933	110.514	3.557	233	1.503	2.624	0.015	34	0.096	-0.540837138784983	-0.362819862649158	-0.893798981290691	0.63255252456102	-0.720914474958705	0.111723331565032	302	34	597	"M5B"	0.562978048854802	0	0.58088759533366	0.604912254161619	0.294900730433253	0.872783173047247	0.959261925906826	0.630864399290678	0.671381585376716	0.303033235533275	0.934106781016957	0.970980733566037	0.0696724234446912	0.0276486153487028	0.0510234619520097	0.32091987128889	0.561759869397232	0.699701500375677	0.086	4.96	1.518	7.85	NA
"Malva parviflora"	"Sino-Japanese"	369	8	0.004	0.94489	0.05511	0.99847	18.95316	33	2924	17.909	0.555	33	0.201	32.214	1.7	161	4.472	-0.52694493532465	-0.410501696899879	-1.10520053975353	0.870438647224781	-0.474504163291326	-0.0151068115797252	344	-74	730	"M2A"	0.991993834331324	0	0.678722503347766	0.597005921854988	0.565975466212729	0.824156173079914	0.880943735886146	NA	NA	NA	NA	NA	0	0	1	0	0	0.0108405525724026	2.124	NA	62.705	0	NA
"Marrubium vulgare"	"Afrotropical"	1143	13	0.533	0	1	0.36388	35.14062	0	2840	0	0	0	0	17.082	0.486	185	2.937	-0.263096495284844	-0.0501855719249084	-0.341613290364412	-0.0919398729216246	-0.735883603585342	-0.55688859877339	256	34	626	"M2A"	0.975307847988717	0	0.774555398361581	0.786606447923641	0.381572888241617	1.17400634488575	1.33908822301709	NA	NA	NA	NA	NA	0	0	0.00893875347399552	0.979481730097534	0.0044575450635804	0.148289270345943	0.796	NA	20.509	0	NA
"Marrubium vulgare"	"Australian"	1153	712	0.449	0.00886	0.99114	0.12983	22.26486	20	2830	0.197	0.004	20	0.078	6.187	0.278	85	0.44	-0.258429103766607	-0.0433513097019941	-0.565245864323811	-0.493293958455563	-0.742040032949464	-0.808757361779467	285	-46	754	"M5B"	0.820715829401651	0	0.363006225645502	0.397918658464972	0.176936586523822	0.512926383587523	0.572200157996647	1.12657186761276	1.16197442794655	0.492215805840256	1.7176102141178	2.66659372355703	0.0112199096185576	0.014886864972839	0.1921444532483	0.655745219587133	0.0677941656188228	0.387829142115172	5.703	1.114	0.776	8.665	NA
"Marrubium vulgare"	"Nearctic"	1156	566	0.467	0.17421	0.82579	0.02581	76.18861	142	2821	13.273	0.277	142	0.532	1.237	0.016	44	0.121	-0.257386582608366	-0.0413140730774071	-0.359052348978632	-0.450889737726226	-0.249953918357004	-0.118721629732196	285	-46	754	"M5B"	0.407111154218481	0	0.851178827234896	0.860258586390283	0.434383994330341	1.26814225889775	1.58721969021873	0.772660125626059	0.791684859054942	0.375077640323263	1.15200373423868	1.28960989151855	0.478226190471591	0.278841432847433	0.270406727120221	0.0563284019387184	0.170128497577078	0.833822698921486	4.181	1.874	1.949	6.134	NA
"Marrubium vulgare"	"Neotropical"	1155	105	0.444	0.28476	0.71524	0.00525	152.17045	217	2825	43.332	0.906	217	0.825	0.251	0.002	21	0.046	-0.257058893387901	-0.041281643125693	-0.35622851463251	-0.0715775917861882	-0.516754252267714	-0.271896639146824	285	-46	754	"M5B"	0.587573029562355	0	1.0294750358183	1.04927299798149	0.511471264164909	1.57714632791825	1.76642430259644	0.644833890487682	0.646329918809257	0.30320668201238	0.962199568039385	1.1104519072419	0.061415093699465	0.0438228016551077	0.192070263029005	0.575922175511793	0.112564791656243	0.686315676939968	1.069	5.041	4.28	0.954	NA
"Marrubium vulgare"	"Palearctic_West"	1156	371	0.35	9e-04	0.9991	0.55485	9.05998	1	2821	0.008	0	1	0.004	26.599	2.936	216	4.154	-0.257386582608366	-0.0413140730774071	0.0674687294759721	0.174427490060115	0.0546061310625047	0.0160422820539726	285	-46	754	"M4B"	0.614572979207447	0	0.212131125118854	0.207279868082334	0.115040529392359	0.314072977881869	0.318344386712936	0.580918893437092	0.532126633422548	0.237557375685385	0.988363690787755	1.18587444895774	0.0503842668709219	0.0632615775883717	0.642797434774938	0.173750945073259	0.1349300144133	0.491000485530965	4.815	7.956	0.366	10.336	NA
"Marrubium vulgare"	"Panamanian"	987	6	0.372	0.0184	0.9816	0.50507	66.85917	2	2863	1.23	0.029	2	0.009	21.605	0.323	130	1.34	-0.289332350760559	-0.00954313966077747	-0.438342815284247	0.317987050161679	-0.667612076237188	0.226790742428029	282	-32	767	"M5B"	0.476368681917581	0	0.789169424814377	0.799110434940011	0.329171513555456	1.22090169187726	1.36494579795971	0.526965329407191	0.530135283775345	0.256472680424096	0.790495751442895	0.813631552733667	0.057380793792754	0.00777297695053329	0.00296727270516052	0.57411572514939	0.347319028114392	0.645264233576008	0.953	5.166	21.017	3.015	NA
"Marsilea quadrifolia"	"Nearctic"	193	19	0.517	0.00976	0.99024	0.33697	33.75846	3	2829	0.33	0.008	3	0.012	13.824	0.409	170	1.848	-0.512614916300787	0.189013808636466	-0.41480496836722	0.284613367956179	-0.392445062985229	0.0205086796645795	288	-14	964	"M5B"	0.651872591646899	0	0.417411062783294	0.417403094279753	0.237623513934563	0.590414217829016	0.691299441473346	0.574887909182494	0.613428844236859	0.266731647487494	0.881109831489131	0.917897208348353	0.148183620536758	0.122088689063958	0.581736318042473	0.191780497003543	0.0256498313544977	0.689576572818829	3.57	1.623	1.819	7.354	NA
"Medicago lupulina"	"Afrotropical"	2986	14	0.262	0	1	0.56309	42.86524	0	2726	0	0	0	0	17.97	0.419	271	2.978	-0.0798567425716342	0.243842817389432	-0.42650339309317	-0.0861481356576131	-0.967983056896233	-0.331834856847197	231	9	739	"M2A"	0.90765917903502	0	0.784900122832556	0.80215523641179	0.434123545611253	1.10709985037632	1.27915224210783	NA	NA	NA	NA	NA	0	0	0.00262330534681402	0.940118288808715	0.072534859313263	0.21403259970009	0.575	NA	5.713	0	NA
"Medicago lupulina"	"Australian"	2984	186	0.353	0.01765	0.98235	0.09244	45.84821	22	2728	0.809	0.025	22	0.061	2.971	0.065	158	0.705	-0.0832789341636173	0.261125315405941	-0.494060956834835	0.157171959137441	-0.724897968083072	-0.744922657757909	267	-89	905	"M2A"	0.911981406727422	0	1.23120270725319	1.25306688253251	0.583365571023176	1.84229792859615	2.60092703670559	NA	NA	NA	NA	NA	0.000747465882476234	0.000694817979349194	0.316369369931446	0.601480832356496	0.00111882559351045	0.228723532618779	1.191	NA	5.976	0	NA
"Medicago lupulina"	"Nearctic"	3271	808	0.399	0.03962	0.96038	0.02291	114.71671	126	2496	4.546	0.124	126	0.213	0.839	0.007	185	0.347	-0.0337747343517893	0.264454194539957	-0.265998798379961	-0.130577028484404	0.428954519037172	0.0155322441015291	234	-17	765	"M5B"	0.710317202868589	0	1.20944286573338	1.22837565136126	0.523810077779248	1.7650789839658	3.62653897437358	1.25792837981874	1.30917630834814	0.591230622383321	1.80356456982955	2.47530414246979	0.474824213693578	0.590822064988208	0.490185218877215	0.0130884991942446	0.0329994580771135	0.593901725799423	2.235	3.25	4.704	1.603	NA
"Medicago lupulina"	"Neotropical"	3272	59	0.429	0.14609	0.85391	0.01534	248.54566	120	2489	36.309	0.987	120	0.2	0.564	0.002	174	0.319	-0.034753343959321	0.26593491637594	-0.327087940612023	0.432201246112494	-0.609829597688368	0.0986852867481557	235	-18	772	"M2A"	0.746252905249947	0	1.2566701735846	1.31884384459035	0.614440565803155	1.79342348297788	2.07867391819817	NA	NA	NA	NA	NA	0.0175838168872656	0.0193937198360494	0.138918921143379	0.657835424887536	0.113761055866841	0.618944686954851	0.877	NA	2.339	0	NA
"Medicago lupulina"	"Palearctic_East"	3159	34	0.113	0.172	0.828	0.64797	79.1544	40	2674	13.615	0.406	40	0.097	21.744	0.275	244	1.162	-0.0138137650299275	0.244174069106443	0.480651451575148	-0.415686717989512	0.937549917800261	-0.177876831226707	222	12	697	"M2C"	0.877498422885197	0	0.987716934257227	1.05107240714172	0.435135550964869	1.48964810250615	1.64671473963454	NA	NA	NA	NA	NA	0.823490201604907	0.847020541267651	0.182097259707693	0.00263276940637485	0.00601373771447052	0.483748394915376	3.33	NA	38.878	0	NA
"Medicago lupulina"	"Palearctic_West"	3250	23	0.168	0	1	0.67645	11.01968	0	2557	0	0	0	0	24.081	2.185	502	17.31	-0.0279501766516802	0.26004483728214	0.256427727519595	0.28744070384507	0.339198165602675	0.075566302944151	231	-8	749	"M5B"	0.853736652161921	0	0.275634920054331	0.280629842823155	0.122243165706527	0.422795100327943	0.498144667294029	0.470339788219094	0.452552336065488	0.211263200470679	0.709135064089009	0.838177872526089	0.0815329004142968	0.0962076270988786	0.727792815357191	0.134802690932778	0	0.380883062218409	2.729	1.612	2.189	16.712	NA
"Medicago lupulina"	"Sino-Japanese"	3258	23	0.059	0.38823	0.61177	0.94811	45.10089	70	2565	17.51	0.484	70	0.134	34.277	0.76	438	2.826	-0.0327328922908541	0.26222882303673	-1.06531724046154	0.818772679179749	0.0385687660063225	0.224740161282968	231	-8	749	"M2A"	0.945601709611302	0	1.18049208009908	1.12227508063362	0.712472638558531	1.80194568693761	3.11341796582915	NA	NA	NA	NA	NA	0.177962023670468	0.712301736312475	0.882608712420797	0	0	0.074378535681019	2.596	NA	9.465	0	NA
"Medicago minima"	"Australian"	1657	642	0.344	0.00082	0.99918	0.253	17.0743	1	2777	0.014	0	1	0.003	11.085	0.649	179	1.346	-0.278799634323831	-0.105341587601957	-0.611916014226364	-0.674346589299497	-0.848603268245679	-0.944768786086152	286	-33	709	"M2A"	0.840284925735708	0	0.996962848094479	1.02328239625788	0.419644456328562	1.50312710607232	1.8453154225249	NA	NA	NA	NA	NA	0.00751377957527616	0.00676452099726472	0.188092787782459	0.69576329925749	0.0452950646658101	0.374269841626009	0.985	NA	3.484	0	NA
"Medicago minima"	"Nearctic"	1692	97	0.354	0.00249	0.99751	0.46957	36.68982	2	2718	0.091	0.002	2	0.005	21.215	0.578	229	1.601	-0.269121689704988	-0.0944080585646174	-0.648703038791822	-0.420116517888794	-0.163811941275645	-0.144291711750716	260	31	608	"M5B"	0.851991384952735	0	0.873546713078037	0.906167361292817	0.400989373431254	1.25493973997229	1.63762233438683	0.74353373222315	0.756894766479576	0.346192981708959	1.09269079646292	1.23751124044857	0.871648276160727	0.741383610690587	0.138270781771418	0.00165820932517913	0.0165485247709629	0.321300659853324	3.74	2.954	6.494	2.736	NA
"Medicago minima"	"Neotropical"	1687	11	0.045	0.364	0.636	0.95967	33.70065	34	2756	12.267	0.274	34	0.102	42.999	1.276	281	3.306	-0.266977256250866	-0.090465243987286	-1.14866172931597	0.111331041480953	-0.556830075565838	-0.247163374551677	314	-112	837	"M2A"	0.857987792956585	0	0.708302920101639	0.709128417400486	0.405675923151093	0.997230435220815	1.16739819172872	NA	NA	NA	NA	NA	0.149553197054688	0.358051763062029	0.876832740158184	0	0.0118877745830593	0.231702796363818	2.302	NA	3.862	0	NA
"Medicago minima"	"Sino-Japanese"	1670	6	0.004	0.89009	0.10991	0.99734	34.95543	46	2781	31.114	0.708	46	0.15	43.836	1.254	299	5.537	-0.262467587950356	-0.0840121322877123	-1.21235694513185	1.08694538459974	-0.452305774256279	0.10703884557201	277	-17	686	"M2A"	0.983149377594579	0	0.671517140432316	0.671214805533063	0.506162424506746	0.820502723282996	0.900474922821323	NA	NA	NA	NA	NA	0	0.252364688975381	1	0	0	0.0176179836313566	2.287	NA	29.929	0	NA
"Medicago polymorpha"	"Afrotropical"	1632	55	0.428	0	1	0.42066	36.76305	0	2743	0	0	0	0	27.538	0.749	262	3.157	-0.453403962925409	-0.233385550200855	-0.436543488627643	-0.422338502195916	-1.04426746356698	-0.959626995693378	317	-48	751	"M2A"	0.930068075589088	0	0.970626027149486	0.967367691767686	0.519518191695189	1.41203524253205	1.61336427616247	NA	NA	NA	NA	NA	0	0	0	0.977314312453169	0.041000224557043	0.116035092844281	0.78	NA	7.433	0	NA
"Medicago polymorpha"	"Australian"	1630	822	0.585	0.01032	0.98968	0.0892	30.66967	40	2745	0.317	0.005	40	0.117	5.831	0.19	124	0.479	-0.452632030408718	-0.230680602487375	-0.646372007936277	-0.567035175534767	-0.877817390077774	-0.941353549290526	283	40	612	"M5B"	0.821711497323394	0	1.18622403681246	1.19809703564012	0.527166384338572	1.84165919810215	2.26197420720617	0.948047127765835	0.890302237805136	0.367398460269425	1.60731512111335	1.91056612260982	0.00633084587662575	0.00635685063736802	0.264664532616102	0.614848471670655	0.0655664014352292	0.443542645462257	1.253	0.405	7.986	1.82	NA
"Medicago polymorpha"	"Nearctic"	1633	307	0.596	0.06875	0.93125	0.01878	86.03878	106	2744	5.915	0.091	106	0.308	1.227	0.014	54	0.136	-0.450085252532443	-0.22917540687997	-0.695177206307763	-0.339246164630773	-0.359034560838479	-0.217130635982747	291	19	647	"M5B"	0.489833482589909	0	1.02460705241367	1.01369090367171	0.468686285893999	1.6001276215874	1.86544092654438	0.859000016886958	0.882420604633627	0.378723997850431	1.2657008879076	1.52803406081683	0.568041225250847	0.30051616638952	0.303263143457006	0.0368016366798605	0.0695823043203231	0.789845886259635	3.972	1.813	2.764	10.385	NA
"Medicago polymorpha"	"Neotropical"	1616	76	0.39	0.27202	0.72798	0.05827	216.82232	222	2770	58.981	0.927	222	0.698	3.709	0.017	55	0.113	-0.44342221373483	-0.214407900183449	-0.492597415075579	0.254715619153253	-0.697253249054898	-0.258111738583523	296	1	678	"M2C"	0.770984270074304	0	1.04309203814466	1.05796058293133	0.499967535029345	1.54111571872066	1.90731730447491	NA	NA	NA	NA	NA	0.00743645551956033	0.0118580650827705	0.203083520111398	0.650238976311494	0.0896737992093784	0.625221319641713	0.996	NA	6.539	0	NA
