"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Medicago sativa"	"Australian"	2856	325	0.256	0.0578	0.9422	0.17058	36.41083	64	2776	2.104	0.069	64	0.205	5.219	0.143	140	0.593	-0.0977170451778761	0.0834194728582816	-0.599759088256605	-0.323402417486043	-0.81455435632328	-0.957211471425744	251	-16	698	"M2A"	0.987796061200856	0	1.60877360802641	1.59765808566402	0.856455096907356	2.26678071236501	3.8457078043512	NA	NA	NA	NA	NA	0.000854155425580519	0.0015022062992704	0.983975815016403	0.0577447658862881	1.746	NA	41.225	0	NA
"Medicago sativa"	"Nearctic"	3135	687	0.454	0.02479	0.97521	0.01316	97.00503	90	2556	2.404	0.067	90	0.169	0.469	0.005	103	0.198	-0.0387499091767037	0.0646762622057941	-0.15907116801141	-0.268251678253517	0.493493412136264	-0.0487505067578434	246	-18	659	"M5B"	0.740843170411795	0	1.81575692866304	1.80574866277176	1.58719627477159	2.0853240172899	2.28500024491485	2.04015466148794	2.00021829104972	1.76718883879861	2.46052952606343	2.52616598003957	0.31496936792021	0.529112391275377	0.691232285447552	0.213077414556399	2.516	4.147	21.857	226.999	NA
"Medicago sativa"	"Neotropical"	3113	80	0.383	0.2293	0.7707	0.00787	256.137	276	2588	58.733	1.688	276	0.552	0.274	0.001	68	0.096	-0.0343153221554679	0.0746089581825534	-0.270700527749973	0.0417454954670547	-0.198542572555329	-0.201379290511182	254	-41	700	"M2C"	0.720394777670529	0	1.33181696131623	1.31434165165524	1.23371030075416	1.42943636998	1.46128470102838	NA	NA	NA	NA	NA	0.0169785818227436	0.0171182098455919	0.0927333410097441	0.379363620135867	5.109	NA	8.943	0	NA
"Medicago sativa"	"Palearctic_West"	3112	65	0.099	0	1	0.82547	7.26064	0	2580	0	0	0	0	28.986	3.992	473	13.514	-0.045860627261596	0.0678952137902003	0.457818963170307	0.186080905772901	0.326141546735537	0.0473541171804573	279	-104	801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Medicago sativa"	"Panamanian"	1867	6	0.283	0.3481	0.6519	0.0495	189.66075	107	2844	66.021	2.675	107	0.439	1.222	0.006	69	0.245	-0.167722132452602	0.185943825074127	-0.678582851611567	0.375582345770885	-0.834362729596125	0.461066915169221	246	1	760	"M5B"	0.631850792013072	0	0.692289605116195	0.678855616667387	0.344944201720419	1.06515012978819	1.24387663008886	0.80272318983554	0.838583136133199	0.504770309685282	1.10286028944857	1.16661548657572	0.171062066777615	0.0678330819953328	0.387225289472736	0.551190273038221	4.095	1.459	4.274	10.456	NA
"Medicago sativa"	"Saharo-Arabian"	3003	27	0.037	0.20714	0.79286	0.93689	97.57498	49	2641	20.212	0.606	49	0.11	31.256	0.32	313	1.71	-0.0337543808333611	0.0258453533818831	1.12702764271833	-0.0809333844429559	-0.809666228920882	-1.42420925339369	278	-98	764	"M2A"	0.99163564217975	0	3.04436205649868	3.01320578297942	2.84600793156475	3.27656016273232	3.3239213466574	NA	NA	NA	NA	NA	0	0	0	0.0505463993061461	0.586	NA	60.031	0	NA
"Medicago sativa"	"Sino-Japanese"	3078	28	0.163	0.45806	0.54194	0.1742	234.72029	264	2632	107.516	3.206	264	0.579	5.842	0.025	130	0.22	-0.0249010180899849	0.0830834011910597	-0.355141755805483	0.693439435230446	0.283464128296767	0.13550948964925	290	-140	858	"M4B"	0.591580181968945	0	1.50067858179134	1.51338999143931	1.39535336289196	1.61059771286848	1.66003824902306	2.02387793416834	2.01115088733547	1.47788919611552	2.60783806049101	2.90420412153606	0.0382195377655111	0.262074041965536	0.781204801731525	0.306321282481112	5.51	8.652	34.968	10.734	NA
"Melaleuca quinquenervia"	"Nearctic"	160	14	0.611	0.12979	0.87021	0.09224	121.45611	73	2708	15.764	0.157	73	0.192	9.282	0.076	115	0.34	-1.40338772397581	0.593227494686869	-1.33300393103277	0.251171108809912	-0.890649655735697	0.0707657813231927	295	155	1362	"M2B"	0.920031451785915	0	1.17280756077455	1.16651111006408	1.08577725197966	1.26146397097463	1.29033998768786	NA	NA	NA	NA	NA	0.938071275938643	0.938071275938643	0	0.137439354261295	3.335	NA	226.999	0	NA
"Melaleuca quinquenervia"	"Neotropical"	160	7	0.036	0.57031	0.42969	0.62667	180.22581	157	2715	102.785	1.021	157	0.421	63.114	0.35	227	0.749	-1.40785421352847	0.60167669157029	-2.62024297299858	2.14704401980022	-1.73105295328198	0.658511680348479	306	127	1412	"M2A"	0.990523421325524	0	2.32621477719157	2.32880237382756	1.65908802924981	2.98264535302603	3.24716472117697	NA	NA	NA	NA	NA	0	0.337354180287794	1	0.0185429392849437	2.345	NA	53.015	0	NA
"Melaleuca quinquenervia"	"Panamanian"	158	13	0.493	0.05234	0.94766	0.10986	152.83598	27	2729	8	0.081	27	0.075	10.878	0.071	110	0.399	-1.41281199101507	0.608900230139882	-1.71686776400688	0.849901570251998	-1.78006943329303	0.690393295300093	296	152	1379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melia azedarach"	"Afrotropical"	428	68	0.522	0.00162	0.99838	0.22422	58.37804	2	2576	0.094	0.001	2	0.004	28.855	0.494	294	1.336	-1.0563661694806	0.0078675722347745	-0.74515560464971	-0.0992111311518518	-1.33833399004541	-0.319151523238184	309	104	947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melia azedarach"	"Nearctic"	430	190	0.557	0.00121	0.99879	0.14785	91.23936	2	2561	0.111	0.001	2	0.004	19.172	0.21	241	0.837	-1.05208486477224	0.00889431783339309	-1.01883704505618	-0.174794046496557	-0.515741549231003	-0.160781935731517	309	104	947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melia azedarach"	"Neotropical"	419	134	0.37	0.09667	0.90333	0.02913	112.25197	201	2561	10.852	0.086	201	0.381	3.697	0.033	69	0.105	-1.05209090625358	0.0510845623082393	-1.46908934404437	0.618936762340768	-1.57084916232457	0.528926428891998	301	119	947	"M5A"	0.691521830365268	0	1.98091160912448	1.99383918337102	1.00666140389829	3.23370708460164	3.61437424753366	2.04351053920933	1.97443454420683	1.30836365084682	3.22244365436363	3.61437424753366	0.195827024185357	0.38535089078839	0.630910963928777	0.288695298550625	2.676	1.73	2.602	2.602	NA
"Melia azedarach"	"Oceanian"	32	6	0.099	0	1	0.81709	20.1449	0	2853	0	0	0	0	85.857	4.262	208	7.704	-1.87596456350201	1.10534768299646	-1.48058191673602	0.864471920513572	-2.34649182000935	1.83773336263604	295	214	1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melia azedarach"	"Oriental"	430	23	0.09	0.36668	0.63332	0.81474	114.11907	142	2547	41.846	0.32	142	0.262	106.638	0.934	392	1.347	-1.0587674918714	0.0178787819231951	-1.85615392176319	1.69031716700968	-1.73189947230531	0.281844112359072	320	75	998	"M2A"	0.993336160249751	0	2.26789368275896	2.34254642887956	1.68036660613921	2.79052646921047	2.96748516000486	NA	NA	NA	NA	NA	0	0	0.647517350834923	0.0181075261904162	1.494	NA	75.284	0	NA
"Melia azedarach"	"Palearctic_West"	299	81	0.436	0.02575	0.97425	0.33942	35.99128	14	2838	0.927	0.012	14	0.056	26.897	0.747	127	0.927	-0.823521984760154	-0.0568635938562585	-0.54194269291324	-0.329942245941486	-0.358920761999362	-0.134482322820586	323	14	936	"M5B"	0.735505417796234	0	0.678510816174974	0.695315740194781	0.509868547670252	0.853881715372405	0.887513980095235	0.381624514257049	0.369414381032897	0.342258821770783	0.436549843445166	0.480660570817665	0	0	0	0.270767348335958	1.027	5.895	111.886	2.89	NA
"Melia azedarach"	"Panamanian"	359	99	0.06	0.24584	0.75416	0.03667	201.71035	362	2635	49.589	0.443	362	0.799	4.104	0.02	52	0.068	-1.0748127045412	0.184420482135047	-1.90900057839233	0.836769568308903	-1.75212200098458	0.658752805796225	319	59	1124	"M5B"	0.608248993351967	0	2.27182253716279	2.18719347900107	1.1062166332781	3.46281163857429	3.86522203788134	0.992326911578411	0.961060674463506	0.715225973391544	1.3018422471859	1.51166201059403	0.474910567428161	0.425040179972318	0.513299079499269	0.213235698971447	2.404	4.076	3.466	12.033	NA
"Melia azedarach"	"Saharo-Arabian"	284	13	0.346	0.04992	0.95008	0.52845	43.89831	11	2813	2.191	0.028	11	0.04	40.813	0.93	181	1.724	-0.861865694417461	-0.219499968128468	-0.931172381716192	-0.822713859509241	-0.75915002591745	-1.29338771657541	323	47	815	"M2A"	0.984688182871575	0	0.666951068414068	0.673958947194595	0.542759131477243	0.79792199814163	0.803828486772846	NA	NA	NA	NA	NA	1	0.868607108896169	0	0.018508853825389	3.776	NA	32.91	0	NA
"Melia azedarach"	"Sino-Japanese"	375	26	0.236	0.1801	0.8199	0.76391	52.10047	17	2627	9.383	0.084	17	0.037	85.105	1.633	393	4.624	-1.00893573327148	0.145083041608103	-1.24493128004847	1.13198649356645	-0.81983830667442	0.337078769529004	318	48	1086	"M2A"	0.996557584963315	0	1.71302842746758	1.69499218395571	1.57273123654205	1.87916391984722	1.93226071963741	NA	NA	NA	NA	NA	0	0	1	0.00362598552673077	2.026	NA	145.498	0	NA
"Melilotus indicus"	"Afrotropical"	621	66	0.468	0	1	0.35034	20.67097	0	2765	0	0	0	0	22.93	1.109	238	2.8	-0.518123217113084	-0.291481917260779	-0.458343039054055	-0.374922647892196	-1.06177594879703	-0.723514461145584	307	4	670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melilotus indicus"	"Australian"	607	398	0.771	0.00739	0.99261	0.03837	53.93552	19	2767	0.398	0.006	19	0.059	2.472	0.046	90	0.36	-0.524713971457159	-0.287481569506058	-0.609160968334702	-0.33596238472719	-0.849028330221679	-0.917751715053876	289	52	599	"M2A"	0.989318625876738	0	2.25216613555368	2.27419648048411	1.9594002811293	2.4912277863737	2.63347966736888	NA	NA	NA	NA	NA	0.00605958068309751	0.00605958068309751	0.993940419316902	0.0520814818135117	1.779	NA	47.065	0	NA
"Melilotus indicus"	"Nearctic"	624	309	0.643	0.05597	0.94403	0.01175	72.90246	88	2748	4.08	0.062	88	0.259	0.775	0.011	44	0.115	-0.514034240392015	-0.283818627679001	-0.698817556303024	-0.566927804302702	-0.427556873063185	-0.195685828858528	322	-38	740	"M2C"	0.69621007607898	0	1.25280876883969	1.25894352609866	0.949758110178664	1.51947686675007	1.62266879525769	NA	NA	NA	NA	NA	0.615874688693144	0.305732944873119	0.232261623190576	0.651067640080023	4.032	NA	226.999	0	NA
"Melilotus indicus"	"Neotropical"	609	14	0.259	0.32858	0.67142	0.30424	134.19555	148	2780	44.094	0.702	148	0.481	19.119	0.142	118	0.349	-0.5025195039996	-0.250744841471943	-0.165318793539807	0.676505813015556	-0.991921505415584	0.0172835885423399	320	-40	753	"M2A"	0.953526784089469	0	1.74388155626486	1.76317025626256	1.37623295820367	2.10771395005901	2.23105679808455	NA	NA	NA	NA	NA	0	0	0.0226628250789758	0.109809187185408	0.932	NA	11.029	0	NA
"Melilotus indicus"	"Oriental"	617	10	0.006	0.97136	0.02864	0.99861	135.72677	216	2748	131.839	1.981	216	0.635	66.466	0.49	333	1.493	-0.519645735837444	-0.284665880785344	-1.93217179262781	2.10256760416843	-1.23672134641515	-0.224184427081779	300	22	647	"M2A"	0.994717085473042	0	2.5223956790063	2.64091144746924	1.5599542646354	3.32037591445991	3.59928449633162	NA	NA	NA	NA	NA	0	0	1	0.0120279712832185	1.683	NA	94.897	0	NA
"Melilotus indicus"	"Palearctic_West"	621	369	0.143	0.10368	0.89632	0.83688	17.26222	37	2765	1.79	0.028	37	0.115	54.322	3.147	261	2.636	-0.51016524665304	-0.289058613589399	0.0883379889285781	0.34582589536064	-0.0374511548681833	-0.0410288567840928	290	46	599	"M2A"	0.929467370221496	0	1.12545261472112	0.998823530182163	0.687595713924987	1.51128151537539	2.7370910955123	NA	NA	NA	NA	NA	0	0	0.616935571607962	0.196206136576404	1.488	NA	7.372	0	NA
"Melilotus indicus"	"Panamanian"	413	6	0.404	0.05623	0.94377	0.46683	62.10648	6	2847	3.492	0.067	6	0.025	24.35	0.392	157	1.744	-0.540015143969391	-0.0843835986125914	-0.750673927357837	0.398756726762572	-1.34134938854293	0.478111856013827	287	33	750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melilotus indicus"	"Sino-Japanese"	600	6	0.107	0.08481	0.91519	0.95763	32.31888	5	2800	2.741	0.045	5	0.017	58.739	1.817	234	3.966	-0.497321301564725	-0.234308995199372	-1.02862218381481	0.719633627104124	-0.665315619123329	0.231514174278468	296	19	668	"M2A"	0.978091723627133	0	0.883683734140204	0.899338033901589	0.616822852374448	1.13802117609685	1.14859906474677	NA	NA	NA	NA	NA	0	0	1	0.0222931562703759	2.096	NA	23.081	0	NA
"Melilotus officinalis"	"Afrotropical"	1724	6	0.093	0.02354	0.97646	0.90515	14.29472	1	2866	0.337	0.016	1	0.005	19.296	1.35	199	8.292	-0.0799585968945354	0.129719338362484	-0.52605692069237	0.0832671042111002	-0.69381533204254	-0.432052395981679	271	-81	818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Melilotus officinalis"	"Australian"	1737	56	0.327	0.09241	0.90759	0.05789	59.64245	58	2871	5.511	0.258	58	0.267	1.239	0.021	65	0.31	-0.0744270184868477	0.14566995530479	-0.476385807535103	-0.248134038821662	-0.593748644692329	-0.518731702436239	266	-72	808	"M5B"	0.198929390658849	1.93934534087047e-47	1.4775747698441	1.55810404405148	0.884375405034267	1.96077404442056	2.35996162455445	0.779691286525941	0.810721951729427	0.694137292781403	0.854504104947679	0.870463349586253	0.00596455280734542	0.00640824935502799	0.38866960897178	0.532007870314572	1.736	5.116	11.168	105.993	NA
"Melilotus officinalis"	"Nearctic"	1883	843	0.417	0.05736	0.94264	0.01326	101.48144	175	2641	5.821	0.227	175	0.391	0.34	0.003	73	0.133	-0.0173977808243596	0.132960111123649	-0.179548922175649	-0.184350272767641	0.540533981522929	0.00592272394311307	237	-11	677	"M5B"	0.674309323386122	0	1.94209051293521	1.86070745341939	1.56987506166787	2.42695813941849	2.80992750320681	1.96881631282559	1.92201875880011	1.6465691323174	2.40690380368257	2.66666554152565	0.442150639566174	0.354558019088206	0.553821575787511	0.265312935859811	2.241	3.738	49.734	3.784	NA
